600458	时代新材	11.28	52.96	-36.87	5	11	10	178	27.28	45.45	20150804	2	20031104,20040622,20050124,20070710,20080417,20090907,20110510,20120907,20130508,20140318,20150804	20040408,20041203,20050906,20080312,20081124,20091125,20120605,20121026,20131218,20140922
600332	白云山	140.66	151.32	-56.20	5	11	10	294	70.09	45.45	20150803	2	20010904,20020611,20051213,20071116,20100203,20100713,20110509,20110908,20121009,20140123,20150803	20011212,20050629,20061023,20090113,20100305,20110310,20110805,20120723,20130226,20150428
000158	常山股份	-43.35	29.26	-42.55	5	11	10	132	14.20	45.45	20150805	2	20011119,20021016,20031008,20040716,20060815,20080424,20100714,20101020,20110622,20120803,20150805	20020424,20030408,20040224,20060320,20061023,20090219,20100819,20110420,20120529,20130327
000725	京东方Ａ	25.31	196.44	-56.65	4	9	8	288	71.08	44.44	20150807	2	20010227,20010924,20030107,20050408,20060510,20080326,20100706,20130910,20150807	20010702,20021010,20030813,20050823,20070530,20100419,20121029,20141111
000090	天健集团	-79.37	95.41	-69.55	4	9	8	150	36.96	44.44	20150729	2	20010412,20010904,20060111,20071031,20100225,20100712,20110825,20140121,20150729	20010424,20050921,20060822,20090408,20100409,20110331,20121114,20140403
600241	时代万恒	-47.96	88.25	-36.47	6	14	13	184	24.56	42.86	20150810	2	20010904,20021021,20030414,20040601,20051226,20070717,20080425,20100208,20100709,20110512,20110609,20120907,20131213,20150810	20020411,20030407,20040326,20050923,20060125,20071012,20090120,20100413,20100914,20110527,20120314,20130906,20150420
600182	S佳通	134.87	264.46	-27.21	6	14	13	145	59.51	42.86	20150810	2	19990914,20010206,20010723,20021023,20050113,20051109,20061122,20071120,20080704,20100319,20110624,20131021,20150116,20150810	20000427,20010418,20020710,20030224,20050922,20060630,20071008,20080121,20090220,20100812,20120509,20140107,20150506
600012	皖通高速	-22.97	11.09	-29.45	5	12	11	60	6.27	41.67	20150810	2	20031104,20040406,20041021,20050620,20060915,20071119,20100706,20110105,20110627,20120704,20140121,20150810	20031112,20040907,20041217,20060216,20061228,20090521,20100806,20110310,20111123,20130111,20140310
600330	天通股份	-13.90	110.12	-58.16	5	12	11	98	42.62	41.67	20150806	2	20020125,20020607,20030409,20030901,20040709,20050525,20051214,20070709,20080424,20110607,20141118,20150806	20020401,20030213,20030526,20040106,20050321,20050922,20060330,20070910,20090408,20130227,20150618
300148	天舟文化	-7.56	43.20	-35.13	2	5	4	190	33.58	40.00	20150807	2	20110414,20120207,20131218,20140506,20150807	20110808,20130204,20140227,20150312
600845	宝信软件	-2.23	76.86	-45.41	6	15	14	108	33.66	40.00	20150810	2	19940617,19951006,19970612,19981228,20000216,20010316,20040520,20071205,20091009,20100330,20101022,20120614,20131204,20140523,20150810	19940919,19970321,19970912,19990514,20000407,20040303,20051028,20090108,20091112,20100920,20120314,20120917,20140227,20150311
002597	金禾实业	54.39	65.19	-5.56	2	5	4	172	37.55	40.00	20150810	2	20120111,20120504,20121105,20131112,20150810	20120315,20120830,20130221,20140820
600599	熊猫金控	-20.71	169.55	-51.37	4	10	9	221	48.18	40.00	20150811	2	20021106,20050330,20051114,20080415,20100322,20110217,20120629,20130417,20140630,20150811	20041209,20050922,20070226,20081226,20100827,20111216,20130131,20131008,20140725
002488	金固股份	-8.28	14.74	-23.17	2	5	4	104	9.88	40.00	20150810	2	20110603,20120712,20130506,20140630,20150810	20120315,20130222,20131107,20140723
300206	理邦仪器	57.87	36.54	-9.50	2	5	4	144	25.85	40.00	20150805	2	20111028,20121102,20131219,20141215,20150805	20120827,20130227,20140709,20150311
000533	万 家 乐	-31.71	107.72	-53.00	5	13	12	279	45.85	38.46	20150807	2	19950127,19970611,19980211,20010511,20010904,20021129,20040602,20061127,20080627,20110516,20120613,20140626,20150807	19960524,19970818,19990203,20010529,20020809,20040130,20050922,20070403,20090224,20120315,20121108,20150415
600359	新农开发	-68.65	111.61	-63.90	5	13	12	77	34.23	38.46	20150804	2	19991216,20010921,20030804,20040527,20050726,20060918,20080627,20090604,20100323,20110601,20140514,20150217,20150804	20000314,20030310,20031112,20050419,20051020,20061023,20081223,20090730,20100909,20130313,20140821,20150415
000995	*ST皇台	-42.43	128.77	-49.97	3	8	7	290	50.27	37.50	20150819	2	20011024,20020621,20030411,20041103,20050725,20071009,20130715,20150819	20020514,20030306,20040728,20050131,20060731,20090226,20140829
600050	中国联通	-33.19	58.15	-30.02	3	8	7	107	23.78	37.50	20150810	2	20030902,20040430,20080408,20080807,20100317,20100927,20140408,20150810	20040209,20050808,20080604,20081128,20100806,20130220,20140721
002171	精诚铜业	-34.47	16.53	-25.64	3	8	7	54	9.95	37.50	20150806	2	20080411,20100211,20100712,20110624,20110914,20120618,20130419,20150806	20090407,20100419,20100915,20110725,20120515,20130220,20140319
002121	科陆电子	-34.85	53.68	-43.47	2	6	5	116	40.50	33.33	20150810	2	20071015,20100713,20110607,20120727,20140514,20150810	20081229,20101014,20120322,20121108,20140930
600963	岳阳林纸	-61.66	78.11	-59.53	2	6	5	377	40.96	33.33	20150810	2	20040719,20071128,20100401,20110825,20130325,20150810	20041201,20090220,20100914,20130111,20141204
002402	和而泰	-43.63	12.81	-50.03	1	3	2	60	12.81	33.33	20150811	2	20100708,20110413,20150811	20100906,20130204
600774	汉商集团	8.71	304.47	-62.97	4	12	11	303	148.31	33.33	20150806	2	19970620,19990302,20010831,20020819,20040618,20050426,20080605,20100712,20110603,20130701,20131210,20150806	19980211,20000410,20020411,20040308,20050128,20050906,20081226,20101116,20120717,20131016,20150610
300216	千山药机	51.33	30.99	-0.74	1	3	2	70	30.99	33.33	20150806	2	20110623,20120504,20150806	20110901,20121025
002449	国星光电	-37.13	32.31	-54.63	1	3	2	170	32.31	33.33	20150807	2	20110413,20140526,20150807	20130830,20141112
002280	联络互动	33.85	92.10	-16.00	2	6	5	112	50.02	33.33	20150807	2	20101105,20110607,20110915,20120705,20131218,20150807	20110329,20110719,20120314,20130823,20140619
300274	阳光电源	-4.93	24.87	-30.12	1	3	2	159	24.87	33.33	20150806	2	20120320,20140410,20150806	20130313,20140916
000718	苏宁环球	-64.25	92.01	-50.17	4	13	12	131	36.36	30.77	20150807	2	19970620,19980710,19991027,20010305,20011024,20020926,20071205,20080925,20091013,20100202,20101215,20130320,20150807	19980309,19981210,20000425,20010611,20011211,20060417,20080805,20090409,20091203,20100805,20121115,20140922
000910	大亚科技	-53.35	9.93	-36.06	3	10	9	335	7.18	30.00	20150807	2	19991027,20010903,20021022,20030725,20040716,20071022,20100331,20110614,20120613,20150807	20001127,20011213,20030424,20040412,20051027,20090520,20101130,20111213,20130527
300145	南方泵业	-4.96	4.53	-2.71	1	4	3	32	4.53	25.00	20150811	2	20110623,20110921,20140411,20150811	20110725,20120314,20140826
300126	锐奇股份	30.60	90.51	-31.87	1	4	3	127	90.51	25.00	20150810	2	20110816,20111014,20140605,20150810	20110905,20130227,20141010
002373	千方科技	-2.53	93.82	-45.03	1	4	3	267	93.82	25.00	20150804	2	20100709,20120529,20140508,20150804	20120314,20130221,20150130
601668	中国建筑	-32.41	1.24	-21.71	1	5	4	71	1.24	20.00	20150807	2	20091014,20111027,20120903,20131118,20150807	20110711,20120604,20121113,20140605
300124	汇川技术	-46.04	5.29	-21.59	1	5	4	40	5.29	20.00	20150810	2	20110420,20111028,20120504,20140414,20150810	20110530,20120316,20121116,20141223
002356	浩宁达	8.05	56.56	-20.03	1	5	4	424	56.56	20.00	20150807	2	20100607,20110419,20111013,20130513,20150807	20100915,20110725,20120927,20140711
600105	永鼎股份	-87.62	72.85	-52.45	1	9	8	1074	72.85	11.11	20150811	2	19980821,20011024,20020920,20030410,20040616,20080424,20110623,20120530,20150811	20010730,20020422,20030218,20040224,20060209,20090218,20120328,20130313
300199	翰宇药业	19.51	0.00	0.00	0	1	0	0	0.00	0.00	20150805	2	20150805	
603883	老百姓	-13.20	0.00	0.00	0	1	0	0	0.00	0.00	20150810	2	20150810	
300333	兆日科技	-20.77	-29.87	-29.87	0	2	1	0	0.00	0.00	20150810	2	20120803,20150810	20130701
603799	华友钴业	10.35	0.00	0.00	0	1	0	0	0.00	0.00	20150805	2	20150805	
603168	莎普爱思	-5.11	0.00	0.00	0	1	0	0	0.00	0.00	20150810	2	20150810	
601558	华锐风电	-61.30	-25.89	-45.74	0	3	2	0	0.00	0.00	20150804	2	20110622,20120413,20150804	20111212,20141016
002707	众信旅游	-9.55	0.00	0.00	0	1	0	0	0.00	0.00	20150811	2	20150811	
002749	国光股份	8.52	0.00	0.00	0	1	0	0	0.00	0.00	20150807	2	20150807	
300386	飞天诚信	9.24	0.00	0.00	0	1	0	0	0.00	0.00	20150806	2	20150806	
300396	迪瑞医疗	0.16	0.00	0.00	0	1	0	0	0.00	0.00	20150811	2	20150811	
002736	国信证券	3.11	0.00	0.00	0	1	0	0	0.00	0.00	20150723	2	20150723	
300409	道氏技术	-6.73	0.00	0.00	0	1	0	0	0.00	0.00	20150810	2	20150810	
300422	博世科	1.85	0.00	0.00	0	1	0	0	0.00	0.00	20150807	2	20150807	
300430	诚益通	8.49	0.00	0.00	0	1	0	0	0.00	0.00	20150810	2	20150810	
300433	蓝思科技	4.75	0.00	0.00	0	1	0	0	0.00	0.00	20150807	2	20150807	
300436	广生堂	9.58	0.00	0.00	0	1	0	0	0.00	0.00	20150810	2	20150810	
300446	乐凯新材	6.39	0.00	0.00	0	1	0	0	0.00	0.00	20150807	2	20150807	
300448	浩云科技	4.63	0.00	0.00	0	1	0	0	0.00	0.00	20150807	2	20150807	
